id,id_entrepot,id_proprietaire,datetime,capteur1,capteur2,capteur3
HUM-ENT006-00001,ENT006,OWN006,2024-01-01 00:00:00,79.05,79.39,78.12
HUM-ENT006-00002,ENT006,OWN006,2024-01-01 01:00:00,79.45,79.73,79.91
HUM-ENT006-00003,ENT006,OWN006,2024-01-01 02:00:00,80.73,80.79,80.7
HUM-ENT006-00004,ENT006,OWN006,2024-01-01 03:00:00,81.48,81.27,81.41
HUM-ENT006-00005,ENT006,OWN006,2024-01-01 04:00:00,80.17,79.8,79.95
HUM-ENT006-00006,ENT006,OWN006,2024-01-01 05:00:00,79.54,79.09,78.91
HUM-ENT006-00007,ENT006,OWN006,2024-01-01 06:00:00,75.57,75.68,76.46
HUM-ENT006-00008,ENT006,OWN006,2024-01-01 07:00:00,73.52,72.34,72.36
HUM-ENT006-00009,ENT006,OWN006,2024-01-01 08:00:00,72.21,72.68,72.24
HUM-ENT006-00010,ENT006,OWN006,2024-01-01 09:00:00,70.29,71.91,71.36
HUM-ENT006-00011,ENT006,OWN006,2024-01-01 10:00:00,67.14,66.71,67.31
HUM-ENT006-00012,ENT006,OWN006,2024-01-01 11:00:00,64.31,64.95,66.04
HUM-ENT006-00013,ENT006,OWN006,2024-01-01 12:00:00,64.74,64.16,63.67
HUM-ENT006-00014,ENT006,OWN006,2024-01-01 13:00:00,62.14,62.69,62.27
HUM-ENT006-00015,ENT006,OWN006,2024-01-01 14:00:00,63.37,62.66,63.14
HUM-ENT006-00016,ENT006,OWN006,2024-01-01 15:00:00,62.96,62.82,62.99
HUM-ENT006-00017,ENT006,OWN006,2024-01-01 16:00:00,63.4,64.39,63.49
HUM-ENT006-00018,ENT006,OWN006,2024-01-01 17:00:00,65.49,66.09,65.6
HUM-ENT006-00019,ENT006,OWN006,2024-01-01 18:00:00,80.28,80.16,80.72
HUM-ENT006-00020,ENT006,OWN006,2024-01-01 19:00:00,80.93,80.91,81.26
HUM-ENT006-00021,ENT006,OWN006,2024-01-01 20:00:00,79.02,78.53,78.53
HUM-ENT006-00022,ENT006,OWN006,2024-01-01 21:00:00,80.57,79.05,79.76
HUM-ENT006-00023,ENT006,OWN006,2024-01-01 22:00:00,79.13,79.33,80.3
HUM-ENT006-00024,ENT006,OWN006,2024-01-01 23:00:00,80.3,81.46,80.7
HUM-ENT006-00025,ENT006,OWN006,2024-01-02 00:00:00,79.02,79.1,79.87
HUM-ENT006-00026,ENT006,OWN006,2024-01-02 01:00:00,79.02,78.65,79.21
