id,id_entrepot,id_proprietaire,datetime,capteur1,capteur2,capteur3
HUM-ENT011-00001,ENT011,OWN011,2024-01-01 00:00:00,82.63,82.25,82.63
HUM-ENT011-00002,ENT011,OWN011,2024-01-01 01:00:00,81.92,81.6,81.56
HUM-ENT011-00003,ENT011,OWN011,2024-01-01 02:00:00,82.49,81.77,82.25
HUM-ENT011-00004,ENT011,OWN011,2024-01-01 03:00:00,81.7,82.27,81.66
HUM-ENT011-00005,ENT011,OWN011,2024-01-01 04:00:00,81.21,81.02,81.66
HUM-ENT011-00006,ENT011,OWN011,2024-01-01 05:00:00,79.61,79.01,79.52
HUM-ENT011-00007,ENT011,OWN011,2024-01-01 06:00:00,78.14,79.16,78.58
HUM-ENT011-00008,ENT011,OWN011,2024-01-01 07:00:00,75.69,75.57,75.45
HUM-ENT011-00009,ENT011,OWN011,2024-01-01 08:00:00,74.57,73.4,74.33
HUM-ENT011-00010,ENT011,OWN011,2024-01-01 09:00:00,72.52,72.8,72.1
HUM-ENT011-00011,ENT011,OWN011,2024-01-01 10:00:00,70.06,70.15,69.53
HUM-ENT011-00012,ENT011,OWN011,2024-01-01 11:00:00,66.75,66.7,66.02
HUM-ENT011-00013,ENT011,OWN011,2024-01-01 12:00:00,66.59,66.06,66.54
HUM-ENT011-00014,ENT011,OWN011,2024-01-01 13:00:00,66.0,66.19,65.13
HUM-ENT011-00015,ENT011,OWN011,2024-01-01 14:00:00,66.11,65.97,65.64
HUM-ENT011-00016,ENT011,OWN011,2024-01-01 15:00:00,66.29,66.5,65.88
HUM-ENT011-00017,ENT011,OWN011,2024-01-01 16:00:00,66.81,67.88,67.56
HUM-ENT011-00018,ENT011,OWN011,2024-01-01 17:00:00,68.58,68.03,67.1
HUM-ENT011-00019,ENT011,OWN011,2024-01-01 18:00:00,80.32,80.76,81.74
HUM-ENT011-00020,ENT011,OWN011,2024-01-01 19:00:00,81.47,81.32,81.25
HUM-ENT011-00021,ENT011,OWN011,2024-01-01 20:00:00,81.7,80.87,81.7
HUM-ENT011-00022,ENT011,OWN011,2024-01-01 21:00:00,81.69,81.63,81.07
HUM-ENT011-00023,ENT011,OWN011,2024-01-01 22:00:00,80.74,81.12,81.24
HUM-ENT011-00024,ENT011,OWN011,2024-01-01 23:00:00,81.71,81.15,81.37
HUM-ENT011-00025,ENT011,OWN011,2024-01-02 00:00:00,80.06,80.49,80.64
HUM-ENT011-00026,ENT011,OWN011,2024-01-02 01:00:00,81.94,82.92,81.42
HUM-ENT011-00027,ENT011,OWN011,2024-01-02 02:00:00,81.94,81.36,81.96
HUM-ENT011-00028,ENT011,OWN011,2024-01-02 03:00:00,81.01,82.05,82.1
HUM-ENT011-00029,ENT011,OWN011,2024-01-02 04:00:00,80.53,80.87,80.39
HUM-ENT011-00030,ENT011,OWN011,2024-01-02 05:00:00,80.22,80.85,80.95
HUM-ENT011-00031,ENT011,OWN011,2024-01-02 06:00:00,77.63,76.69,76.64
HUM-ENT011-00032,ENT011,OWN011,2024-01-02 07:00:00,76.77,76.75,76.8
HUM-ENT011-00033,ENT011,OWN011,2024-01-02 08:00:00,74.16,74.03,74.38
HUM-ENT011-00034,ENT011,OWN011,2024-01-02 09:00:00,70.01,70.3,70.58
HUM-ENT011-00035,ENT011,OWN011,2024-01-02 10:00:00,69.33,70.76,69.93
HUM-ENT011-00036,ENT011,OWN011,2024-01-02 11:00:00,66.8,66.56,67.65
HUM-ENT011-00037,ENT011,OWN011,2024-01-02 12:00:00,66.94,67.19,67.46
HUM-ENT011-00038,ENT011,OWN011,2024-01-02 13:00:00,66.09,66.99,66.7
HUM-ENT011-00039,ENT011,OWN011,2024-01-02 14:00:00,67.16,67.23,67.37
HUM-ENT011-00040,ENT011,OWN011,2024-01-02 15:00:00,66.71,66.38,66.02
HUM-ENT011-00041,ENT011,OWN011,2024-01-02 16:00:00,67.88,67.04,67.17
HUM-ENT011-00042,ENT011,OWN011,2024-01-02 17:00:00,67.49,67.6,67.84
HUM-ENT011-00043,ENT011,OWN011,2024-01-02 18:00:00,81.32,81.16,80.59
HUM-ENT011-00044,ENT011,OWN011,2024-01-02 19:00:00,82.85,83.03,83.02
HUM-ENT011-00045,ENT011,OWN011,2024-01-02 20:00:00,82.69,82.9,82.47
HUM-ENT011-00046,ENT011,OWN011,2024-01-02 21:00:00,80.57,79.78,81.05
HUM-ENT011-00047,ENT011,OWN011,2024-01-02 22:00:00,82.52,82.54,81.83
HUM-ENT011-00048,ENT011,OWN011,2024-01-02 23:00:00,83.14,83.34,83.02
HUM-ENT011-00049,ENT011,OWN011,2024-01-03 00:00:00,81.31,82.43,80.93
HUM-ENT011-00050,ENT011,OWN011,2024-01-03 01:00:00,81.52,80.13,82.01
HUM-ENT011-00051,ENT011,OWN011,2024-01-03 02:00:00,82.28,80.93,81.05
HUM-ENT011-00052,ENT011,OWN011,2024-01-03 03:00:00,80.88,82.02,81.27
HUM-ENT011-00053,ENT011,OWN011,2024-01-03 04:00:00,79.52,80.81,80.33
HUM-ENT011-00054,ENT011,OWN011,2024-01-03 05:00:00,79.26,79.26,79.25
HUM-ENT011-00055,ENT011,OWN011,2024-01-03 06:00:00,78.14,78.24,78.17
HUM-ENT011-00056,ENT011,OWN011,2024-01-03 07:00:00,75.85,75.52,75.69
HUM-ENT011-00057,ENT011,OWN011,2024-01-03 08:00:00,74.23,74.41,74.76
HUM-ENT011-00058,ENT011,OWN011,2024-01-03 09:00:00,71.96,70.43,69.84
HUM-ENT011-00059,ENT011,OWN011,2024-01-03 10:00:00,70.2,70.57,69.36
HUM-ENT011-00060,ENT011,OWN011,2024-01-03 11:00:00,66.71,66.75,66.86
HUM-ENT011-00061,ENT011,OWN011,2024-01-03 12:00:00,67.0,67.3,67.16
HUM-ENT011-00062,ENT011,OWN011,2024-01-03 13:00:00,65.79,65.66,65.13
HUM-ENT011-00063,ENT011,OWN011,2024-01-03 14:00:00,65.49,64.95,64.68
HUM-ENT011-00064,ENT011,OWN011,2024-01-03 15:00:00,64.5,64.75,65.65
HUM-ENT011-00065,ENT011,OWN011,2024-01-03 16:00:00,65.84,65.91,65.83
HUM-ENT011-00066,ENT011,OWN011,2024-01-03 17:00:00,67.6,68.1,67.42
HUM-ENT011-00067,ENT011,OWN011,2024-01-03 18:00:00,81.47,81.39,81.19
HUM-ENT011-00068,ENT011,OWN011,2024-01-03 19:00:00,80.37,80.34,79.84
HUM-ENT011-00069,ENT011,OWN011,2024-01-03 20:00:00,81.37,81.68,81.62
HUM-ENT011-00070,ENT011,OWN011,2024-01-03 21:00:00,82.16,82.66,81.46
HUM-ENT011-00071,ENT011,OWN011,2024-01-03 22:00:00,82.97,84.05,83.36
HUM-ENT011-00072,ENT011,OWN011,2024-01-03 23:00:00,80.95,80.78,81.28
HUM-ENT011-00073,ENT011,OWN011,2024-01-04 00:00:00,82.36,81.61,81.49
HUM-ENT011-00074,ENT011,OWN011,2024-01-04 01:00:00,82.2,82.69,82.8
HUM-ENT011-00075,ENT011,OWN011,2024-01-04 02:00:00,82.57,82.32,83.01
HUM-ENT011-00076,ENT011,OWN011,2024-01-04 03:00:00,80.92,79.98,80.85
HUM-ENT011-00077,ENT011,OWN011,2024-01-04 04:00:00,83.1,82.74,81.91
HUM-ENT011-00078,ENT011,OWN011,2024-01-04 05:00:00,80.27,78.77,79.75
HUM-ENT011-00079,ENT011,OWN011,2024-01-04 06:00:00,77.9,77.96,77.61
HUM-ENT011-00080,ENT011,OWN011,2024-01-04 07:00:00,76.38,75.23,75.4
HUM-ENT011-00081,ENT011,OWN011,2024-01-04 08:00:00,74.36,74.2,73.8
HUM-ENT011-00082,ENT011,OWN011,2024-01-04 09:00:00,72.82,72.67,73.22
HUM-ENT011-00083,ENT011,OWN011,2024-01-04 10:00:00,69.5,69.29,69.27
HUM-ENT011-00084,ENT011,OWN011,2024-01-04 11:00:00,66.47,68.05,67.48
HUM-ENT011-00085,ENT011,OWN011,2024-01-04 12:00:00,66.3,67.32,67.09
HUM-ENT011-00086,ENT011,OWN011,2024-01-04 13:00:00,64.97,65.26,65.24
HUM-ENT011-00087,ENT011,OWN011,2024-01-04 14:00:00,64.45,64.72,65.35
HUM-ENT011-00088,ENT011,OWN011,2024-01-04 15:00:00,67.93,68.22,68.02
HUM-ENT011-00089,ENT011,OWN011,2024-01-04 16:00:00,66.42,65.98,65.92
HUM-ENT011-00090,ENT011,OWN011,2024-01-04 17:00:00,66.34,66.51,65.98
HUM-ENT011-00091,ENT011,OWN011,2024-01-04 18:00:00,81.57,81.17,80.7
HUM-ENT011-00092,ENT011,OWN011,2024-01-04 19:00:00,81.95,82.37,80.97
HUM-ENT011-00093,ENT011,OWN011,2024-01-04 20:00:00,80.8,80.25,80.53
HUM-ENT011-00094,ENT011,OWN011,2024-01-04 21:00:00,81.8,81.88,81.79
HUM-ENT011-00095,ENT011,OWN011,2024-01-04 22:00:00,82.83,82.17,83.1
HUM-ENT011-00096,ENT011,OWN011,2024-01-04 23:00:00,80.97,80.84,81.03
HUM-ENT011-00097,ENT011,OWN011,2024-01-05 00:00:00,82.12,82.15,82.41
HUM-ENT011-00098,ENT011,OWN011,2024-01-05 01:00:00,81.61,81.74,80.65
HUM-ENT011-00099,ENT011,OWN011,2024-01-05 02:00:00,80.21,80.66,79.83
