id,id_entrepot,id_proprietaire,datetime,capteur1,capteur2,capteur3
HUM-ENT009-00001,ENT009,OWN009,2024-01-01 00:00:00,87.45,88.62,87.52
HUM-ENT009-00002,ENT009,OWN009,2024-01-01 01:00:00,88.06,86.17,87.32
HUM-ENT009-00003,ENT009,OWN009,2024-01-01 02:00:00,85.18,86.51,86.6
HUM-ENT009-00004,ENT009,OWN009,2024-01-01 03:00:00,86.32,86.77,87.51
HUM-ENT009-00005,ENT009,OWN009,2024-01-01 04:00:00,86.77,87.13,86.25
HUM-ENT009-00006,ENT009,OWN009,2024-01-01 05:00:00,86.11,86.12,86.01
HUM-ENT009-00007,ENT009,OWN009,2024-01-01 06:00:00,83.16,84.14,83.87
HUM-ENT009-00008,ENT009,OWN009,2024-01-01 07:00:00,81.93,81.14,81.0
HUM-ENT009-00009,ENT009,OWN009,2024-01-01 08:00:00,79.57,79.5,79.46
HUM-ENT009-00010,ENT009,OWN009,2024-01-01 09:00:00,76.72,75.81,76.95
HUM-ENT009-00011,ENT009,OWN009,2024-01-01 10:00:00,75.24,74.81,74.86
HUM-ENT009-00012,ENT009,OWN009,2024-01-01 11:00:00,73.21,73.74,73.16
HUM-ENT009-00013,ENT009,OWN009,2024-01-01 12:00:00,72.34,72.47,72.17
HUM-ENT009-00014,ENT009,OWN009,2024-01-01 13:00:00,69.99,69.61,70.61
HUM-ENT009-00015,ENT009,OWN009,2024-01-01 14:00:00,71.17,71.16,70.61
HUM-ENT009-00016,ENT009,OWN009,2024-01-01 15:00:00,72.12,71.81,72.08
HUM-ENT009-00017,ENT009,OWN009,2024-01-01 16:00:00,71.82,72.86,72.87
HUM-ENT009-00018,ENT009,OWN009,2024-01-01 17:00:00,71.68,72.05,71.49
HUM-ENT009-00019,ENT009,OWN009,2024-01-01 18:00:00,88.69,87.2,87.07
HUM-ENT009-00020,ENT009,OWN009,2024-01-01 19:00:00,89.27,89.1,88.38
HUM-ENT009-00021,ENT009,OWN009,2024-01-01 20:00:00,87.62,87.48,87.46
HUM-ENT009-00022,ENT009,OWN009,2024-01-01 21:00:00,85.47,85.3,85.93
HUM-ENT009-00023,ENT009,OWN009,2024-01-01 22:00:00,88.67,88.2,88.28
HUM-ENT009-00024,ENT009,OWN009,2024-01-01 23:00:00,87.23,86.6,86.11
HUM-ENT009-00025,ENT009,OWN009,2024-01-02 00:00:00,87.03,87.31,86.35
HUM-ENT009-00026,ENT009,OWN009,2024-01-02 01:00:00,85.77,85.62,85.49
HUM-ENT009-00027,ENT009,OWN009,2024-01-02 02:00:00,86.03,85.83,85.45
HUM-ENT009-00028,ENT009,OWN009,2024-01-02 03:00:00,89.36,87.82,88.32
HUM-ENT009-00029,ENT009,OWN009,2024-01-02 04:00:00,84.24,85.66,85.8
HUM-ENT009-00030,ENT009,OWN009,2024-01-02 05:00:00,86.02,84.7,83.88
HUM-ENT009-00031,ENT009,OWN009,2024-01-02 06:00:00,84.96,84.39,84.38
HUM-ENT009-00032,ENT009,OWN009,2024-01-02 07:00:00,81.52,81.41,80.98
HUM-ENT009-00033,ENT009,OWN009,2024-01-02 08:00:00,77.26,76.74,77.89
HUM-ENT009-00034,ENT009,OWN009,2024-01-02 09:00:00,75.23,76.03,74.47
HUM-ENT009-00035,ENT009,OWN009,2024-01-02 10:00:00,73.81,73.95,74.65
HUM-ENT009-00036,ENT009,OWN009,2024-01-02 11:00:00,72.93,74.3,73.45
HUM-ENT009-00037,ENT009,OWN009,2024-01-02 12:00:00,73.04,73.0,73.26
HUM-ENT009-00038,ENT009,OWN009,2024-01-02 13:00:00,71.43,71.37,70.56
HUM-ENT009-00039,ENT009,OWN009,2024-01-02 14:00:00,71.38,70.15,70.52
HUM-ENT009-00040,ENT009,OWN009,2024-01-02 15:00:00,71.25,70.54,71.38
HUM-ENT009-00041,ENT009,OWN009,2024-01-02 16:00:00,71.09,71.76,71.78
HUM-ENT009-00042,ENT009,OWN009,2024-01-02 17:00:00,72.49,71.47,71.89
HUM-ENT009-00043,ENT009,OWN009,2024-01-02 18:00:00,86.07,86.01,85.8
HUM-ENT009-00044,ENT009,OWN009,2024-01-02 19:00:00,87.02,85.51,85.01
HUM-ENT009-00045,ENT009,OWN009,2024-01-02 20:00:00,86.96,86.37,85.88
HUM-ENT009-00046,ENT009,OWN009,2024-01-02 21:00:00,86.71,85.44,85.81
HUM-ENT009-00047,ENT009,OWN009,2024-01-02 22:00:00,87.46,85.78,86.22
HUM-ENT009-00048,ENT009,OWN009,2024-01-02 23:00:00,86.81,86.46,87.4
HUM-ENT009-00049,ENT009,OWN009,2024-01-03 00:00:00,86.19,85.55,86.76
HUM-ENT009-00050,ENT009,OWN009,2024-01-03 01:00:00,87.42,86.17,86.97
HUM-ENT009-00051,ENT009,OWN009,2024-01-03 02:00:00,86.42,86.67,86.48
